,_time,c_timestamp,c_cggt,c_imsi,f_c_ossn_others,f_same_cggt_is_gmlc_oc,f_same_cggt_is_gmlc_ossn,f_same_cggt_is_hlr_oc,f_same_cggt_is_hlr_ossn,f_velocity_greater_than_1000,f_count_unloop_country_last_x_hours_ul,f_count_gap_ok_sai_and_all_lu,f_one_cggt_multi_cdgt_psi,f_count_ok_cl_between2lu,f_count_ok_dsd_between2lu,f_count_ok_fwsm_mo_between2lu,f_count_ok_fwsm_mt_between2lu,f_count_ok_fwsm_report_between2lu,f_count_ok_fwsm_submit_between2lu,f_count_ok_isd_between2lu,f_count_ok_prn_between2lu,f_count_ok_psi_between2lu,f_count_ok_purge_ms_between2lu,f_count_ok_sai_between2lu,f_count_ok_si_between2lu,f_count_ok_sri_between2lu,f_count_ok_srism_between2lu,f_count_ok_ul_between2lu,f_count_ok_ulgprs_between2lu,f_count_ok_ussd_between2lu,f_frequent_ok_cl_between2lu,f_frequent_ok_dsd_between2lu,f_frequent_ok_fwsm_mo_between2lu,f_frequent_ok_fwsm_mt_between2lu,f_frequent_ok_fwsm_report_between2lu,f_frequent_ok_fwsm_submit_between2lu,f_frequent_ok_isd_between2lu,f_frequent_ok_prn_between2lu,f_frequent_ok_psi_between2lu,f_frequent_ok_purge_ms_between2lu,f_frequent_ok_sai_between2lu,f_frequent_ok_si_between2lu,f_frequent_ok_sri_between2lu,f_frequent_ok_srism_between2lu,f_frequent_ok_ul_between2lu,f_frequent_ok_ulgprs_between2lu,f_frequent_ok_ussd_between2lu,label
605,2022-02-19T13:18:49.000+01:00,1645273129,22222222,242011111111240,0,0,0,1,1,1,0,0,0,1,2,0,6,0,0,0,5,1,3,0,0,3,6,0,0,0,0.0011481056257175,0.0022962112514351,0,0.0068886337543053,0,0,0,0.0057405281285878,0.0011481056257175,0.0034443168771526,0,0,0.0034443168771526,0.0068886337543053,0.0,0,0,0
606,2022-02-19T13:19:06.000+01:00,1645273146,11111111,242011111111250,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
607,2022-02-19T13:19:22.000+01:00,1645273162,11111111,242011111111160,0,0,0,1,1,1,2,0,0,1,1,0,3,0,0,0,1,1,1,0,0,1,3,0,0,0,0.0051282051282051,0.0051282051282051,0,0.0153846153846153,0,0,0,0.0051282051282051,0.0051282051282051,0.0051282051282051,0,0,0.0051282051282051,0.0153846153846153,0.0,0,0,0
608,2022-02-19T13:19:38.000+01:00,1645273178,11111111,242011111111260,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0196078431372549,0.0,0,0.0,0,0,0,0.0,0.0196078431372549,0.0,0,0,0.0,0.0,0.0,0,0,0
609,2022-02-19T13:19:52.000+01:00,1645273192,22222222,242011111111160,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
610,2022-02-19T01:40:00.000+01:00,1645231200,11111111,242011111111180,0,0,0,1,1,1,2,0,0,1,3,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0.0030211480362537,0.0090634441087613,0,0.0,0,0,0,0.0030211480362537,0.0,0.0060422960725075,0,0,0.0030211480362537,0.0,0.0,0,0,0
611,2022-02-19T01:40:08.000+01:00,1645231208,11111111,242011111111120,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0172413793103448,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0172413793103448,0.0,0,0,0
612,2022-02-19T01:40:42.000+01:00,1645231242,11111111,242011111111250,0,0,0,1,1,1,2,0,0,1,4,0,2,0,0,0,4,2,4,0,0,4,2,0,0,0,0.0017513134851138,0.0070052539404553,0,0.0035026269702276,0,0,0,0.0070052539404553,0.0035026269702276,0.0070052539404553,0,0,0.0070052539404553,0.0035026269702276,0.0,0,0,0
613,2022-02-19T01:41:08.000+01:00,1645231268,11111111,242011111111240,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0.0042194092827004,0.0,0,0.0,0,0,0,0.0042194092827004,0.0084388185654008,0.0,0,0,0.0084388185654008,0.0,0.0,0,0,0
614,2022-02-19T01:41:17.000+01:00,1645231277,22222222,242011111111240,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
615,2022-02-19T01:41:25.000+01:00,1645231285,22222222,242011111111220,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106382978723404,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
616,2022-02-19T01:41:57.000+01:00,1645231317,22222222,242011111111130,0,0,0,1,1,1,2,0,0,1,2,0,4,0,0,0,0,4,1,0,0,0,4,0,0,0,0.0021786492374727,0.0043572984749455,0,0.008714596949891,0,0,0,0.0,0.008714596949891,0.0021786492374727,0,0,0.0,0.008714596949891,0.0,0,0,0
617,2022-02-19T01:42:03.000+01:00,1645231323,22222222,242011111111180,0,0,0,1,1,1,2,0,0,1,1,0,2,0,0,0,1,1,1,0,0,1,2,0,0,0,0.0080645161290322,0.0080645161290322,0,0.0161290322580645,0,0,0,0.0080645161290322,0.0080645161290322,0.0080645161290322,0,0,0.0080645161290322,0.0161290322580645,0.0,0,0,0
618,2022-02-19T01:42:04.000+01:00,1645231324,11111111,242011111111190,0,0,0,1,1,1,2,0,0,1,1,0,1,0,0,0,1,0,2,0,0,1,2,0,0,0,0.0024813895781637,0.0024813895781637,0,0.0024813895781637,0,0,0,0.0024813895781637,0.0,0.0049627791563275,0,0,0.0024813895781637,0.0049627791563275,0.0,0,0,0
619,2022-02-19T01:42:16.000+01:00,1645231336,11111111,242011111111130,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
620,2022-02-19T14:30:35.000+01:00,1645277435,22222222,242011111111170,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0166666666666666,0.0,0,0.0166666666666666,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0166666666666666,0.0,0,0,0
621,2022-02-19T14:30:50.000+01:00,1645277450,11111111,242011111111110,0,0,0,1,1,1,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0055865921787709,0.0055865921787709,0,0.0055865921787709,0,0,0,0.0,0.0055865921787709,0.0,0,0,0.0,0.0055865921787709,0.0,0,0,0
622,2022-02-19T14:31:07.000+01:00,1645277467,22222222,242011111111200,0,0,0,1,1,1,2,0,0,1,0,0,2,0,0,0,1,0,2,0,0,1,2,0,0,0,0.0048543689320388,0.0,0,0.0097087378640776,0,0,0,0.0048543689320388,0.0,0.0097087378640776,0,0,0.0048543689320388,0.0097087378640776,0.0,0,0,0
623,2022-02-19T14:31:09.000+01:00,1645277469,11111111,242011111111170,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0285714285714285,0.0,0,0.0285714285714285,0,0,0,0.0,0.0285714285714285,0.0,0,0,0.0,0.0285714285714285,0.0,0,0,0
624,2022-02-19T14:31:40.000+01:00,1645277500,22222222,242011111111230,0,0,0,1,1,1,2,0,0,1,2,0,4,0,0,0,0,3,2,0,0,0,4,0,0,0,0.0024813895781637,0.0049627791563275,0,0.009925558312655,0,0,0,0.0,0.0074441687344913,0.0049627791563275,0,0,0.0,0.009925558312655,0.0,0,0,0
625,2022-02-19T14:31:52.000+01:00,1645277512,22222222,242011111111240,0,0,0,1,1,1,2,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0.0048543689320388,0.0048543689320388,0,0.0097087378640776,0,0,0,0.0,0.0048543689320388,0.0048543689320388,0,0,0.0,0.0097087378640776,0.0,0,0,0
626,2022-02-19T14:31:57.000+01:00,1645277517,11111111,242011111111180,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0069930069930069,0.0,0,0.0,0,0,0,0.0069930069930069,0.0,0.0069930069930069,0,0,0.0,0.0,0.0,0,0,0
627,2022-02-19T14:32:00.000+01:00,1645277520,22222222,242011111111120,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0.0072463768115942,0.0,0,0.0072463768115942,0,0,0,0.0,0.0144927536231884,0.0,0,0,0.0,0.0072463768115942,0.0,0,0,0
628,2022-02-19T14:32:28.000+01:00,1645277548,11111111,242011111111140,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,2,2,1,0,0,2,0,0,0,0,0.0032051282051282,0.0032051282051282,0,0.0,0,0,0,0.0064102564102564,0.0064102564102564,0.0032051282051282,0,0,0.0064102564102564,0.0,0.0,0,0,0
629,2022-02-19T14:32:51.000+01:00,1645277571,22222222,242011111111150,0,0,0,1,1,1,2,0,0,1,5,0,7,0,0,0,5,2,2,0,0,4,7,0,0,0,0.0014285714285714,0.0071428571428571,0,0.01,0,0,0,0.0071428571428571,0.0028571428571428,0.0028571428571428,0,0,0.0057142857142857,0.01,0.0,0,0,0
630,2022-02-19T14:32:59.000+01:00,1645277579,11111111,242011111111160,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0.0048309178743961,0.0048309178743961,0,0.0,0,0,0,0.0048309178743961,0.0096618357487922,0.0,0,0,0.0048309178743961,0.0,0.0,0,0,0
631,2022-02-19T14:33:01.000+01:00,1645277581,11111111,242011111111230,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121951219512195,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
632,2022-02-19T14:33:14.000+01:00,1645277594,11111111,242011111111230,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0714285714285714,0.0,0,0.0,0,0,0,0.0,0.0714285714285714,0.0,0,0,0.0,0.0,0.0,0,0,0
633,2022-02-19T14:34:09.000+01:00,1645277649,22222222,242011111111250,0,0,0,1,1,1,2,0,0,1,1,0,1,0,0,0,2,0,1,0,0,2,1,0,0,0,0.0038610038610038,0.0038610038610038,0,0.0038610038610038,0,0,0,0.0077220077220077,0.0,0.0038610038610038,0,0,0.0077220077220077,0.0038610038610038,0.0,0,0,0
634,2022-02-19T14:34:38.000+01:00,1645277678,11111111,242011111111270,0,0,0,1,1,1,2,0,0,1,0,0,6,0,0,0,3,1,5,0,0,3,6,0,0,0,0.001293661060802,0.0,0,0.0077619663648124,0,0,0,0.0038809831824062,0.001293661060802,0.0064683053040103,0,0,0.0038809831824062,0.0077619663648124,0.0,0,0,0
635,2022-02-19T14:35:54.000+01:00,1645277754,22222222,242011111111160,0,0,0,1,1,1,2,0,0,1,0,0,3,0,0,0,1,2,0,0,0,1,3,0,0,0,0.0056818181818181,0.0,0,0.0170454545454545,0,0,0,0.0056818181818181,0.0113636363636363,0.0,0,0,0.0056818181818181,0.0170454545454545,0.0,0,0,0
636,2022-02-19T14:35:58.000+01:00,1645277758,11111111,242011111111200,0,0,0,1,1,1,2,0,0,1,1,0,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0.0034246575342465,0.0034246575342465,0,0.0068493150684931,0,0,0,0.0034246575342465,0.0068493150684931,0.0,0,0,0.0034246575342465,0.0068493150684931,0.0,0,0,0
637,2022-02-19T14:36:50.000+01:00,1645277810,22222222,242011111111110,0,0,0,1,1,1,2,0,0,1,4,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0.002770083102493,0.0110803324099723,0,0.002770083102493,0,0,0,0.0055401662049861,0.002770083102493,0.002770083102493,0,0,0.0,0.002770083102493,0.0,0,0,0
638,2022-02-19T14:37:07.000+01:00,1645277827,11111111,242011111111130,0,0,0,1,1,1,0,0,0,1,1,0,3,0,0,0,1,4,5,0,0,1,3,0,0,0,0.0013157894736842,0.0013157894736842,0,0.0039473684210526,0,0,0,0.0013157894736842,0.0052631578947368,0.006578947368421,0,0,0.0013157894736842,0.0039473684210526,0.0,0,0,0
639,2022-02-19T14:37:52.000+01:00,1645277872,22222222,242011111111210,0,0,0,1,1,1,2,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0.0020491803278688,0.0,0,0.0040983606557377,0,0,0,0.0,0.0020491803278688,0.0020491803278688,0,0,0.0,0.0040983606557377,0.0,0,0,0
640,2022-02-19T14:37:56.000+01:00,1645277876,22222222,242011111111270,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0050251256281407,0.0,0,0.0,0,0,0,0.0050251256281407,0.0050251256281407,0.0,0,0,0.0,0.0,0.0,0,0,0
641,2022-02-19T14:38:14.000+01:00,1645277894,22222222,242011111111170,0,0,0,1,1,1,2,0,0,1,3,0,3,0,0,0,1,3,1,0,0,1,3,0,0,0,0.0023474178403755,0.0070422535211267,0,0.0070422535211267,0,0,0,0.0023474178403755,0.0070422535211267,0.0023474178403755,0,0,0.0023474178403755,0.0070422535211267,0.0,0,0,0
642,2022-02-19T14:38:16.000+01:00,1645277896,11111111,242011111111110,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0114942528735632,0.0,0,0.0,0,0,0,0.0114942528735632,0.0,0.0,0,0,0.0114942528735632,0.0,0.0,0,0,0
643,2022-02-19T14:38:49.000+01:00,1645277929,22222222,242011111111190,0,0,0,1,1,1,2,0,0,1,3,0,3,0,0,0,3,0,1,0,0,3,3,0,0,0,0.0016722408026755,0.0050167224080267,0,0.0050167224080267,0,0,0,0.0050167224080267,0.0,0.0016722408026755,0,0,0.0050167224080267,0.0050167224080267,0.0,0,0,0
644,2022-02-19T14:39:05.000+01:00,1645277945,22222222,242011111111230,0,0,0,1,1,1,2,0,0,1,0,0,4,0,0,0,0,1,2,0,0,0,4,0,0,0,0.002840909090909,0.0,0,0.0113636363636363,0,0,0,0.0,0.002840909090909,0.0056818181818181,0,0,0.0,0.0113636363636363,0.0,0,0,0
645,2022-02-19T14:39:50.000+01:00,1645277990,11111111,242011111111160,0,0,0,1,1,1,2,0,0,1,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,0.0042194092827004,0.0,0,0.0126582278481012,0,0,0,0.0126582278481012,0.0,0.0,0,0,0.0126582278481012,0.0126582278481012,0.0,0,0,0
646,2022-02-19T08:10:15.000+01:00,1645254615,22222222,242011111111210,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009009009009009,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
647,2022-02-19T08:11:29.000+01:00,1645254689,22222222,242011111111270,0,0,0,1,1,1,0,0,0,1,1,0,3,0,0,0,1,2,2,0,0,0,3,0,0,0,0.0014705882352941,0.0014705882352941,0,0.0044117647058823,0,0,0,0.0014705882352941,0.0029411764705882,0.0029411764705882,0,0,0.0,0.0044117647058823,0.0,0,0,0
648,2022-02-19T08:11:35.000+01:00,1645254695,22222222,242011111111130,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0096153846153846,0,0,0.0,0.0,0.0,0,0,0
649,2022-02-19T08:11:43.000+01:00,1645254703,11111111,242011111111140,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0.0042918454935622,0.0042918454935622,0,0.0,0,0,0,0.0,0.0085836909871244,0.0,0,0,0.0,0.0042918454935622,0.0,0,0,0
650,2022-02-19T08:11:45.000+01:00,1645254705,11111111,242011111111230,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0.0036496350364963,0.0,0,0.0036496350364963,0,0,0,0.0036496350364963,0.0036496350364963,0.0,0,0,0.0036496350364963,0.0036496350364963,0.0,0,0,0
651,2022-02-19T08:12:22.000+01:00,1645254742,22222222,242011111111230,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
652,2022-02-19T08:12:24.000+01:00,1645254744,22222222,242011111111150,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006060606060606,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
653,2022-02-19T08:12:39.000+01:00,1645254759,22222222,242011111111200,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.0035714285714285,0.0035714285714285,0,0.0,0,0,0,0.0035714285714285,0.0071428571428571,0.0,0,0,0.0,0.0,0.0,0,0,0
654,2022-02-19T08:12:48.000+01:00,1645254768,11111111,242011111111150,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
655,2022-02-19T08:13:04.000+01:00,1645254784,11111111,242011111111200,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384615384615384,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
656,2022-02-19T08:13:19.000+01:00,1645254799,11111111,242011111111190,0,0,0,1,1,1,0,0,0,1,3,0,2,0,0,0,4,2,4,0,0,4,4,0,0,0,0.0011415525114155,0.0034246575342465,0,0.002283105022831,0,0,0,0.0045662100456621,0.002283105022831,0.0045662100456621,0,0,0.0045662100456621,0.0045662100456621,0.0,0,0,0
657,2022-02-19T08:13:27.000+01:00,1645254807,11111111,242011111111230,0,0,0,1,1,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0151515151515151,0.0,0,0.0303030303030303,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0303030303030303,0.0,0,0,0
658,2022-02-19T08:13:32.000+01:00,1645254812,11111111,242011111111210,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005050505050505,0.005050505050505,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
659,2022-02-19T08:13:35.000+01:00,1645254815,11111111,242011111111130,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0.0082644628099173,0.0,0,0.0082644628099173,0,0,0,0.0082644628099173,0.0,0.0,0,0,0.0082644628099173,0.0165289256198347,0.0,0,0,0
660,2022-02-19T08:13:38.000+01:00,1645254818,22222222,242011111111120,0,0,0,1,1,1,2,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0.0040160642570281,0.0040160642570281,0,0.0080321285140562,0,0,0,0.0040160642570281,0.0040160642570281,0.0,0,0,0.0,0.0080321285140562,0.0,0,0,0
661,2022-02-19T08:14:05.000+01:00,1645254845,11111111,242011111111120,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0357142857142857,0.0,0,0.0357142857142857,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0357142857142857,0.0,0,0,0
662,2022-02-19T08:14:14.000+01:00,1645254854,11111111,242011111111170,0,0,0,1,1,1,0,0,0,1,6,0,1,0,0,0,1,2,3,0,0,1,2,0,0,0,0.0016556291390728,0.009933774834437,0,0.0016556291390728,0,0,0,0.0016556291390728,0.0033112582781456,0.0049668874172185,0,0,0.0016556291390728,0.0033112582781456,0.0,0,0,0
663,2022-02-19T08:14:22.000+01:00,1645254862,11111111,242011111111110,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0033898305084745,0.0,0,0.0,0,0,0,0.0,0.0,0.0033898305084745,0,0,0.0,0.0033898305084745,0.0,0,0,0
664,2022-02-19T08:14:56.000+01:00,1645254896,11111111,242011111111240,0,0,0,1,1,1,2,0,0,1,1,0,4,0,0,0,3,3,1,0,0,4,4,0,0,0,0.0021691973969631,0.0021691973969631,0,0.0086767895878524,0,0,0,0.0065075921908893,0.0065075921908893,0.0021691973969631,0,0,0.0086767895878524,0.0086767895878524,0.0,0,0,0
665,2022-02-19T08:15:14.000+01:00,1645254914,22222222,242011111111110,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0188679245283018,0.0,0,0.0,0,0,0,0.0,0.0,0.0188679245283018,0,0,0.0,0.0,0.0,0,0,0
666,2022-02-19T08:15:16.000+01:00,1645254916,22222222,242011111111200,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0.0075187969924812,0.0,0,0.0,0,0,0,0.0075187969924812,0.0075187969924812,0.0150375939849624,0,0,0.0,0.0,0.0,0,0,0
667,2022-02-19T08:15:31.000+01:00,1645254931,22222222,242011111111150,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060975609756097,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
668,2022-02-19T08:16:24.000+01:00,1645254984,22222222,242011111111250,0,0,0,1,1,1,0,0,0,1,3,0,3,0,0,0,1,2,4,0,0,0,3,0,0,0,0.0017241379310344,0.0051724137931034,0,0.0051724137931034,0,0,0,0.0017241379310344,0.0034482758620689,0.0068965517241379,0,0,0.0,0.0051724137931034,0.0,0,0,0
669,2022-02-19T08:16:26.000+01:00,1645254986,22222222,242011111111240,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109890109890109,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
670,2022-02-19T08:17:05.000+01:00,1645255025,22222222,242011111111180,0,0,0,1,1,1,2,0,0,1,0,0,4,0,0,0,4,1,1,0,0,0,4,0,0,0,0.0018552875695732,0.0,0,0.0074211502782931,0,0,0,0.0074211502782931,0.0018552875695732,0.0018552875695732,0,0,0.0,0.0074211502782931,0.0,0,0,0
671,2022-02-19T08:17:12.000+01:00,1645255032,22222222,242011111111260,0,0,0,1,1,1,0,0,0,1,1,0,10,0,0,0,2,1,3,0,0,2,10,0,0,0,0.0011806375442739,0.0011806375442739,0,0.011806375442739,0,0,0,0.0023612750885478,0.0011806375442739,0.0035419126328217,0,0,0.0023612750885478,0.011806375442739,0.0,0,0,0
672,2022-02-19T08:17:18.000+01:00,1645255038,11111111,242011111111110,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.008,0.0,0,0.0,0,0,0,0.0,0.0,0.008,0,0,0.0,0.0,0.0,0,0,0
673,2022-02-19T08:17:45.000+01:00,1645255065,22222222,242011111111140,0,0,0,1,1,1,2,0,0,1,2,0,6,0,0,0,0,1,2,0,0,0,6,0,0,0,0.0027548209366391,0.0055096418732782,0,0.0165289256198347,0,0,0,0.0,0.0027548209366391,0.0055096418732782,0,0,0.0,0.0165289256198347,0.0,0,0,0
674,2022-02-19T08:18:17.000+01:00,1645255097,11111111,242011111111150,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0059880239520958,0.0059880239520958,0,0.0,0,0,0,0.0059880239520958,0.0059880239520958,0.0059880239520958,0,0,0.0,0.0059880239520958,0.0,0,0,0
675,2022-02-19T08:18:19.000+01:00,1645255099,22222222,242011111111190,0,0,0,1,1,1,0,0,0,1,1,0,2,0,0,0,1,1,2,0,0,0,2,0,0,0,0.0033222591362126,0.0033222591362126,0,0.0066445182724252,0,0,0,0.0033222591362126,0.0033222591362126,0.0066445182724252,0,0,0.0,0.0066445182724252,0.0,0,0,0
676,2022-02-19T08:18:38.000+01:00,1645255118,11111111,242011111111270,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,0,3,3,1,0,0,2,4,0,0,0,0.0023255813953488,0.0046511627906976,0,0.0,0,0,0,0.0069767441860465,0.0069767441860465,0.0023255813953488,0,0,0.0046511627906976,0.0093023255813953,0.0,0,0,0
677,2022-02-19T08:19:09.000+01:00,1645255149,11111111,242011111111160,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2,3,1,0,0,3,1,0,0,0,0.0,0.0011098779134295,0,0.0011098779134295,0,0,0,0.002219755826859,0.0033296337402885,0.0011098779134295,0,0,0.0033296337402885,0.0011098779134295,0.0,0,0,0
678,2022-02-19T08:19:12.000+01:00,1645255152,22222222,242011111111270,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
679,2022-02-19T08:19:21.000+01:00,1645255161,11111111,242011111111240,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056818181818181,0.0056818181818181,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
680,2022-02-19T08:19:37.000+01:00,1645255177,11111111,242011111111250,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.0051546391752577,0.0,0,0.0,0,0,0,0.0103092783505154,0.0051546391752577,0.0,0,0,0.0,0.0,0.0,0,0,0
681,2022-02-19T22:49:54.000+01:00,1645307394,11111111,242011111111230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
682,2022-02-19T22:49:58.000+01:00,1645307398,22222222,242011111111210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
683,2022-02-19T07:20:01.000+01:00,1645251601,22222222,242011111111150,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0.0031847133757961,0.0031847133757961,0,0.0031847133757961,0,0,0,0.0031847133757961,0.0031847133757961,0.0031847133757961,0,0,0.0031847133757961,0.0031847133757961,0.0,0,0,0
684,2022-02-19T07:20:10.000+01:00,1645251610,11111111,242011111111240,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0094339622641509,0.0094339622641509,0,0.0,0,0,0,0.0094339622641509,0.0,0.0,0,0,0.0094339622641509,0.0,0.0,0,0,0
